Entity,Score
spacy/language.py,1.0
spacy/scorer.py,0.9937535491198183
spacy/util.py,0.9695290858725761
spacy/analysis.py,0.8503401360544217
spacy/lookups.py,0.764525993883792
spacy/lemmatizer.py,0.764525993883792
spacy/errors.py,0.7036590269400884
spacy/tokens/underscore.py,0.0
spacy/pipeline/functions.py,0.0
spacy/pipeline/entityruler.py,0.0
spacy/ml/_legacy_tok2vec.py,0.0
spacy/lang/xx/__init__.py,0.0
spacy/lang/sv/__init__.py,0.0
spacy/lang/lex_attrs.py,0.0
spacy/lang/it/__init__.py,0.0
spacy/lang/fr/lex_attrs.py,0.0
spacy/lang/fr/__init__.py,0.0
spacy/lang/en/syntax_iterators.py,0.0
spacy/lang/en/lex_attrs.py,0.0
spacy/lang/en/__init__.py,0.0
spacy/displacy/render.py,0.0
spacy/displacy/__init__.py,0.0
spacy/compat.py,0.0
spacy/_ml.py,0.0
spacy/__init__.py,0.0
